Time (s),Target Freq (Hz),Commanded Vel (raw),Measured Pos (raw),Measured Vel (raw),Measured Load (raw)
17.279687881469727,1.2199869950612388,59,401928,19,247
17.343688488006592,1.2226536870002747,59,401960,41,192
17.40769052505493,1.2253204385439553,59,402033,89,-21
17.471683502197266,1.2279868125915527,60,402160,109,0
17.535687923431396,1.2306536634763083,60,402236,74,0
17.59969711303711,1.233320713043213,60,402300,63,2
17.66368269920349,1.2359867791334789,60,402360,59,31
17.727683305740356,1.2386534710725148,60,402413,56,1
17.79169249534607,1.2413205206394196,60,402479,65,0
17.85568881034851,1.2439870337645214,60,402541,61,2
17.919698476791382,1.2466541031996408,60,402601,59,10
17.98367714881897,1.2493198812007904,61,402651,42,134
18.04767632484436,1.2519865135351815,61,402674,25,167
18.111674547195435,1.254653106133143,61,402708,34,179
18.17567539215088,1.2573198080062866,61,402763,62,19
18.239673614501953,1.259986400604248,61,402877,115,-3
18.30368399620056,1.26265349984169,61,402958,76,0
18.367672443389893,1.2653196851412456,61,403026,66,2
18.431669235229492,1.267986218134562,62,403089,61,14
18.495681524276733,1.270653396844864,62,403147,55,10
18.559666395187378,1.2733194331328073,62,403212,66,0
18.623668432235718,1.2759861846764884,62,403278,63,2
18.687669038772583,1.2786528766155243,62,403341,63,4
18.751663208007812,1.2813193003336587,62,403400,53,85
18.815664529800415,1.2839860220750174,62,403430,26,157
18.87967324256897,1.286653051773707,62,403458,28,212
18.943676948547363,1.2893198728561401,63,403493,40,163
19.007669687271118,1.29198623696963,63,403582,108,-18
19.071659803390503,1.2946524918079376,63,403696,97,0
19.135660648345947,1.297319193681081,63,403772,74,4
19.199674129486084,1.2999864220619202,63,403838,65,3
19.26365637779236,1.3026523490746817,63,403899,59,27
19.32765555381775,1.3053189814090729,63,403959,65,0
19.391656160354614,1.3079856733481088,63,404026,66,0
19.455655097961426,1.3106522957483928,64,404089,63,3
19.519652128219604,1.3133188386758168,64,404151,59,44
19.58365249633789,1.3159855206807456,64,404190,29,144
19.647650957107544,1.3186521232128143,64,404219,34,166
19.711660385131836,1.3213191827138266,64,404271,59,86
19.775654554367065,1.323985606431961,64,404368,113,-10
19.839646577835083,1.3266519407431283,64,404460,81,0
19.90366506576538,1.3293193777402244,64,404531,69,1
19.967663764953613,1.3319859902064006,65,404597,65,5
20.03164529800415,1.3346518874168396,65,404658,58,28
20.095643520355225,1.337318480014801,65,404721,67,0
20.159642696380615,1.3399851123491924,65,404791,68,0
20.2236430644989,1.342651794354121,65,404859,66,4
20.28764057159424,1.34531835714976,65,404920,56,86
20.351639986038208,1.3479849994182587,65,404952,25,190
20.41564965248108,1.3506520688533783,66,404978,29,216
20.479639053344727,1.3533182938893638,66,405025,49,149
20.543635845184326,1.3559848268826804,66,405125,124,-14
20.60764741897583,1.3586519757906594,66,405237,97,0
20.67163634300232,1.36131818095843,66,405318,75,11
20.735631465911865,1.3639846444129944,66,405386,68,4
20.799632787704468,1.3666513661543527,66,405451,61,9
20.863632917404175,1.369318038225174,66,405519,70,1
20.92763662338257,1.371984859307607,67,405588,67,2
20.991641521453857,1.3746517300605774,67,405653,63,65
21.055625200271606,1.3773177166779835,67,405701,47,159
21.119637727737427,1.379984905322393,67,405726,21,200
21.183626174926758,1.3826510906219482,67,405763,42,141
21.247625589370728,1.3853177328904471,67,405859,118,-17
21.31163454055786,1.3879847725232444,67,405971,96,0
21.3756263256073,1.390651096900304,67,406048,76,5
21.439620971679688,1.3933175404866536,68,406117,68,5
21.50361919403076,1.3959841330846152,68,406183,67,16
21.567620754241943,1.3986508647600808,68,406250,68,1
21.63161849975586,1.4013174374898276,68,406320,70,0
21.695617198944092,1.4039840499560037,68,406388,68,28
21.75961709022522,1.4066507120927176,68,406442,48,100
21.82363772392273,1.4093182384967804,68,406475,25,198
21.887621879577637,1.4119842449824016,69,406507,41,182
21.951623916625977,1.4146509965260825,69,406575,82,-12
22.01563811302185,1.4173182547092438,69,406702,113,0
22.079615354537964,1.4199839731057486,69,406789,83,1
22.143611431121826,1.4226504762967427,69,406861,68,7
22.207607746124268,1.4253169894218445,69,406931,70,18
22.271608352661133,1.4279836813608804,69,407001,69,2
22.335607051849365,1.4306502938270569,69,407075,72,2
22.399605989456177,1.4333169162273407,70,407146,70,26
22.463605403900146,1.4359835584958394,70,407202,48,84
22.527618408203125,1.4386507670084636,70,407241,29,195
22.591604948043823,1.4413168728351593,70,407276,47,164
22.65560507774353,1.4439835449059804,70,407354,92,-15
22.71961259841919,1.446650524934133,70,407477,107,0
22.78360080718994,1.4493167002995808,70,407563,81,7
22.847599029541016,1.4519832928975425,70,407633,68,5
22.911596536636353,1.4546498556931815,71,407707,72,8
22.97559881210327,1.4573166171709695,71,407778,71,0
23.039610862731934,1.459983785947164,71,407850,72,1
23.10359263420105,1.4626496930917106,71,407920,69,63
23.16759204864502,1.465316335360209,71,407970,51,109
23.231602907180786,1.467983454465866,71,408008,29,168
23.295589208602905,1.4706495503584542,71,408057,57,72
23.35959219932556,1.473316341638565,71,408164,124,-9
23.42360258102417,1.475983440876007,72,408262,88,0
23.487590074539185,1.4786495864391327,72,408339,76,6
23.55159091949463,1.4813162883122764,72,408411,72,7
23.61558198928833,1.4839825828870137,72,408479,67,6
23.679583072662354,1.4866492946942647,72,408554,75,1
23.743586778640747,1.4893161157766976,72,408629,73,2
23.80758023262024,1.4919825096925101,72,408698,65,76
23.871582984924316,1.4946492910385132,73,408745,47,203
23.93559217453003,1.497316340605418,73,408767,22,217
23.999581575393677,1.4999825656414032,73,408822,63,88
24.063587427139282,1.5026494761308034,73,408945,135,-8
24.127592086791992,1.5053163369496663,73,409052,97,0
24.191575050354004,1.5079822937647502,73,409135,75,20
24.25557565689087,1.5106489857037861,73,409208,78,7
24.31957244873047,1.5133155186971028,73,409287,76,1
24.383572101593018,1.5159821708997092,74,409363,74,1
24.447574138641357,1.51864892244339,74,409438,74,45
24.511568307876587,1.5213153461615245,74,409484,35,103
24.575568914413452,1.5239820381005607,74,409531,42,194
24.639582633972168,1.526649276415507,74,409578,56,46
24.703566074371338,1.5293152530988057,74,409699,132,-4
24.76756739616394,1.5319819748401642,74,409798,92,1
24.83157968521118,1.534649153550466,74,409879,78,16
24.895564079284668,1.5373151699701946,75,409951,75,11
24.959567070007324,1.5399819612503052,75,410027,76,3
25.023565530776978,1.542648563782374,75,410102,77,2
25.087570667266846,1.545315444469452,75,410177,76,17
25.151580333709717,1.5479825139045715,75,410233,45,83
25.21555733680725,1.5506482223669686,75,410279,43,236
25.27955722808838,1.5533148845036824,75,410307,34,183
25.34356999397278,1.555982083082199,75,410392,110,-16
25.407555103302002,1.55864812930425,76,410525,117,0
25.47155499458313,1.5613147914409637,76,410617,88,48
25.535563707351685,1.5639818211396537,76,410687,73,1
25.5995512008667,1.566647966702779,76,410771,82,0
25.663557052612305,1.5693148771921794,76,410850,77,1
25.727551460266113,1.5719813108444214,76,410928,76,6
25.791550874710083,1.57464795311292,76,410993,55,104
25.85554838180542,1.577314515908559,77,411038,49,206
25.91954731941223,1.579981138308843,77,411078,45,103
25.98354697227478,1.582647790511449,77,411188,128,-6
26.047557592391968,1.5853148996829987,77,411298,100,1
26.111552953720093,1.5879813730716705,77,411385,84,38
26.175560235977173,1.5906483431657157,77,411458,74,6
26.239543199539185,1.5933142999807992,77,411542,83,1
26.303542137145996,1.5959809223810832,77,411623,79,1
26.367541074752808,1.5986475447813668,78,411701,78,19
26.431540489196777,1.6013141870498657,78,411758,44,123
26.49553942680359,1.6039808094501495,78,411800,41,238
26.559539318084717,1.6066474715868633,78,411840,50,147
26.623538732528687,1.609314113855362,78,411950,134,-12
26.687535762786865,1.611980656782786,78,412070,110,0
26.751542806625366,1.6146476169427235,78,412160,84,38
26.815534114837646,1.6173139214515686,78,412234,82,2
26.879531860351562,1.619980494181315,79,412318,83,1
26.943531036376953,1.6226471265157063,79,412397,80,2
27.00753378868103,1.6253139078617096,79,412476,78,56
27.071529388427734,1.627980391184489,79,412523,36,116
27.135550498962402,1.6306479374567666,79,412570,40,226
27.199541807174683,1.633314241965612,79,412619,66,23
27.263527154922485,1.6359802981217701,79,412755,136,0
27.327523946762085,1.6386468311150868,80,412859,98,0
